REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF697BQR_sorted.bam	ENCFF225QVL_sorted.bam
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7062_lociStitched	chr21	33435119	33435357	1	239	203.0378	17.5168
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9895_lociStitched	chr7	101122116	101122353	1	238	200.265	29.5776
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7767_lociStitched	chr3	127697788	127698025	1	238	211.1907	23.4156
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4196_lociStitched	chr16	81583559	81583796	1	238	221.3817	26.0463
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2291_lociStitched	chr12	6890791	6891028	1	238	176.0673	30.7626
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10677_lociStitched	chr9	94867564	94867801	1	238	274.9437	52.8747
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_43_lociStitched	chr1	6801177	6801414	1	238	192.5388	34.2939
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6574_lociStitched	chr2	202782876	202783113	1	238	255.5571	21.0219
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5974_lociStitched	chr2	24304634	24304871	1	238	206.6166	36.498
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4197_lociStitched	chr16	81633234	81633470	1	237	203.4084	15.2928
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4633_lociStitched	chr17	45293955	45294191	1	237	194.7472	38.6096
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3744_lociStitched	chr15	80155484	80155720	1	237	193.4964	18.644
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9874_lociStitched	chr7	100344703	100344939	1	237	181.2716	24.0248
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2565_lociStitched	chr12	57431187	57431423	1	237	237.3688	20.65
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_422_lociStitched	chr1	45892781	45893017	1	237	185.1892	29.0752
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8225_lociStitched	chr4	89540074	89540310	1	237	251.34	55.7904
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3784_lociStitched	chr15	90362355	90362591	1	237	201.3316	39.648
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6105_lociStitched	chr2	43458537	43458772	1	236	192.6295	19.0115
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3931_lociStitched	chr16	14012506	14012741	1	236	171.1035	16.638
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7969_lociStitched	chr3	188051633	188051868	1	236	191.572	20.68
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1208_lociStitched	chr10	24384037	24384272	1	236	232.1095	19.129
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1777_lociStitched	chr11	20367417	20367652	1	236	161.445	15.98
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10171_lociStitched	chr8	41560688	41560923	1	236	214.2025	31.584
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3494_lociStitched	chr14	104815737	104815972	1	236	195.238	9.494
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9617_lociStitched	chr7	5931736	5931970	1	235	209.3598	4.563
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8312_lociStitched	chr4	143504403	143504637	1	235	185.5152	19.1646
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4397_lociStitched	chr17	10114817	10115051	1	235	189.4698	24.3126
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4242_lociStitched	chr16	89325868	89326101	1	234	181.0177	23.6728
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_11032_lociStitched	chrX	150507864	150508097	1	234	185.4214	28.5658
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9570_lociStitched	chr7	977838	978071	1	234	158.3468	10.951
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8052_lociStitched	chr4	3292418	3292651	1	234	177.6858	23.6029
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7950_lociStitched	chr3	185317264	185317497	1	234	232.5573	31.0822
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10765_lociStitched	chr9	113378924	113379156	1	233	167.5968	13.92
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_942_lociStitched	chr1	198158766	198158998	1	233	233.1136	23.2
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10150_lociStitched	chr8	33581796	33582028	1	233	197.0144	16.24
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9724_lociStitched	chr7	55966575	55966807	1	233	169.4528	12.4584
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8846_lociStitched	chr5	173714410	173714642	1	233	156.8784	20.9728
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6103_lociStitched	chr2	43240497	43240729	1	233	212.7904	28.2808
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10412_lociStitched	chr8	142816059	142816290	1	232	193.0467	0.0
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10890_lociStitched	chr9	131421458	131421689	1	232	169.0458	9.8637
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5246_lociStitched	chr19	3036468	3036699	1	232	223.1229	38.1381
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3933_lociStitched	chr16	14325413	14325644	1	232	169.092	21.3444
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8232_lociStitched	chr4	99723099	99723330	1	232	169.0458	34.9734
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7011_lociStitched	chr20	62794011	62794242	1	232	204.8046	28.8519
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7255_lociStitched	chr22	37178504	37178735	1	232	248.0247	34.9503
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1276_lociStitched	chr10	59079981	59080212	1	232	199.7457	41.1873
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8138_lociStitched	chr4	42654688	42654919	1	232	169.9005	16.2855
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5966_lociStitched	chr2	23596859	23597090	1	232	183.0213	45.4608
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1290_lociStitched	chr10	63492000	63492230	1	231	204.723	17.917
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2991_lociStitched	chr13	44237053	44237283	1	231	210.473	26.841
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4721_lociStitched	chr17	57578100	57578330	1	231	219.972	19.757
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4210_lociStitched	chr16	85553826	85554056	1	231	160.747	21.16
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10619_lociStitched	chr9	78278704	78278934	1	231	168.337	28.083
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3975_lociStitched	chr16	23497655	23497885	1	231	177.169	18.561
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2810_lociStitched	chr12	120703161	120703391	1	231	203.573	19.619
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3332_lociStitched	chr14	68232174	68232404	1	231	183.885	25.645
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3501_lociStitched	chr15	30624549	30624779	1	231	175.881	23.023
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_953_lociStitched	chr1	202107906	202108136	1	231	178.917	18.929
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6236_lociStitched	chr2	69152838	69153067	1	230	166.8265	33.892
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_11006_lociStitched	chrX	107676497	107676726	1	230	170.3073	3.1144
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3694_lociStitched	chr15	73983121	73983350	1	230	182.4214	43.3955
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8754_lociStitched	chr5	150636324	150636553	1	230	253.2053	12.9843
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7652_lociStitched	chr3	53328575	53328804	1	230	193.1386	15.6636
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8943_lociStitched	chr6	7261082	7261311	1	230	190.1387	19.6711
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1513_lociStitched	chr10	99630754	99630983	1	230	206.2832	21.7779
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6660_lociStitched	chr2	227406489	227406717	1	229	195.1452	12.9276
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7332_lociStitched	chr22	41597538	41597766	1	229	223.3488	17.1228
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8687_lociStitched	chr5	140041050	140041278	1	229	179.0256	28.0668
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3014_lociStitched	chr13	48892765	48892993	1	229	169.1532	16.1424
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6980_lociStitched	chr20	50561347	50561574	1	228	243.117	46.1718
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5518_lociStitched	chr19	20611615	20611842	1	228	256.7824	28.5566
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6287_lociStitched	chr2	86037198	86037425	1	228	153.8152	13.0752
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7509_lociStitched	chr3	27591414	27591641	1	228	173.2464	32.0524
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4003_lociStitched	chr16	29594875	29595102	1	228	225.865	30.0321
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6403_lociStitched	chr2	127081890	127082117	1	228	163.7351	21.5423
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_886_lociStitched	chr1	172322606	172322833	1	228	177.4686	20.6116
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3477_lociStitched	chr14	101876333	101876559	1	227	177.1162	14.4188
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10083_lociStitched	chr8	19263686	19263912	1	227	204.3492	30.6456
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6288_lociStitched	chr2	86072771	86072997	1	227	177.2292	0.2034
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9891_lociStitched	chr7	100837114	100837340	1	227	203.965	17.5602
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10101_lociStitched	chr8	23246659	23246885	1	227	313.5072	42.0812
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4995_lociStitched	chr18	3623834	3624060	1	227	157.8158	8.0682
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1052_lociStitched	chr1	226109595	226109821	1	227	176.8676	8.0004
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7367_lociStitched	chr22	45783523	45783749	1	227	151.5782	21.9672
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2786_lociStitched	chr12	118126316	118126542	1	227	188.5066	23.504
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9937_lociStitched	chr7	116317129	116317355	1	227	173.9296	27.7302
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4843_lociStitched	chr17	75034559	75034784	1	226	158.7375	14.8275
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10702_lociStitched	chr9	100111060	100111285	1	226	162.5175	23.355
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6057_lociStitched	chr2	32916185	32916410	1	226	3172.185	2058.3225
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2743_lociStitched	chr12	113214711	113214936	1	226	185.175	34.695
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10514_lociStitched	chr9	33101353	33101578	1	226	199.1025	37.3725
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10367_lociStitched	chr8	127760761	127760986	1	226	242.91	41.8725
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3201_lociStitched	chr14	32201733	32201958	1	226	201.06	35.19
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7025_lociStitched	chr20	64233570	64233794	1	225	154.8064	26.0736
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9185_lociStitched	chr6	34415009	34415233	1	225	169.4784	11.872
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_11039_lociStitched	chrX	154010796	154011020	1	225	197.4784	13.328
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10563_lociStitched	chr9	36148467	36148691	1	225	192.6848	17.3376
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10218_lociStitched	chr8	61855674	61855898	1	225	177.856	18.6592
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1802_lociStitched	chr11	44750861	44751085	1	225	245.8624	26.5664
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6610_lociStitched	chr2	217934021	217934245	1	225	182.6944	23.632
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7329_lociStitched	chr22	41479532	41479756	1	225	155.4336	23.632
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2351_lociStitched	chr12	15163419	15163642	1	224	171.6431	6.2217
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7675_lociStitched	chr3	62159443	62159666	1	224	187.0078	21.8763
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5342_lociStitched	chr19	7868882	7869105	1	224	162.5224	25.7119
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4661_lociStitched	chr17	49341863	49342086	1	224	188.6134	23.1028
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3932_lociStitched	chr16	14301333	14301556	1	224	171.3532	13.9375
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1762_lociStitched	chr11	12839108	12839331	1	224	172.4236	19.178
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5089_lociStitched	chr18	25467522	25467745	1	224	218.0494	40.4522
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3512_lociStitched	chr15	37020409	37020632	1	224	196.7306	45.046
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7674_lociStitched	chr3	62131917	62132140	1	224	206.0743	22.3223
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2052_lociStitched	chr11	76235591	76235813	1	223	231.8346	38.5614
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4880_lociStitched	chr17	77149002	77149224	1	223	201.8646	34.3434
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9906_lociStitched	chr7	104944771	104944993	1	223	150.5604	4.6176
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8214_lociStitched	chr4	87045389	87045611	1	223	196.1592	36.1194
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2224_lociStitched	chr11	126317949	126318171	1	223	188.8332	18.537
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6104_lociStitched	chr2	43268828	43269050	1	223	192.5628	25.197
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3085_lociStitched	chr13	109869910	109870132	1	223	156.7542	5.9496
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3709_lociStitched	chr15	75029698	75029920	1	223	155.6442	15.7398
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4500_lociStitched	chr17	30731678	30731900	1	223	221.334	5.9718
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6661_lociStitched	chr2	229843480	229843702	1	223	194.2056	37.2072
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8064_lociStitched	chr4	10019308	10019529	1	222	188.6677	29.0615
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1994_lociStitched	chr11	67420933	67421154	1	222	188.8445	18.6966
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5163_lociStitched	chr19	680740	680961	1	222	181.3305	25.7907
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7556_lociStitched	chr3	45000589	45000810	1	222	174.6784	36.3766
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5645_lociStitched	chr19	40823431	40823652	1	222	207.9389	42.7635
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6701_lociStitched	chr2	234880867	234881088	1	222	228.5803	22.4315
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9049_lociStitched	chr6	28383460	28383680	1	221	178.42	31.834
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1431_lociStitched	chr10	79274565	79274785	1	221	200.31	18.414
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4724_lociStitched	chr17	57833236	57833456	1	221	198.506	15.4
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9578_lociStitched	chr7	2529364	2529584	1	221	191.488	22.352
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1190_lociStitched	chr10	19922081	19922301	1	221	208.01	37.818
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8690_lociStitched	chr5	140177407	140177626	1	220	190.9461	31.2075
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6237_lociStitched	chr2	69177775	69177994	1	220	192.2382	29.4555
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3950_lociStitched	chr16	18401321	18401540	1	220	180.8064	29.6526
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4215_lociStitched	chr16	85652748	85652967	1	220	214.3134	22.4475
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1185_lociStitched	chr10	18610342	18610561	1	220	167.4474	15.1986
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_637_lociStitched	chr1	145016345	145016564	1	220	172.9005	37.2738
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3658_lociStitched	chr15	65804795	65805014	1	220	185.9091	49.9101
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10686_lociStitched	chr9	97557406	97557625	1	220	172.0683	22.4475
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4784_lociStitched	chr17	64116185	64116404	1	220	252.4413	28.8204
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9526_lociStitched	chr6	158799023	158799241	1	219	218.1526	24.4814
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10482_lociStitched	chr9	16336225	16336443	1	219	214.1196	31.1304
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6731_lociStitched	chr20	1828271	1828489	1	219	197.5734	32.3076
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9182_lociStitched	chr6	34384091	34384309	1	219	196.4398	26.9666
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5810_lociStitched	chr19	49955353	49955570	1	218	206.2151	32.5283
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4934_lociStitched	chr17	81393766	81393983	1	218	194.9311	15.3419
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9465_lociStitched	chr6	140462843	140463060	1	218	222.4901	30.6621
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8025_lociStitched	chr4	686952	687169	1	218	159.4733	38.0835
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_303_lociStitched	chr1	31714768	31714985	1	218	161.5131	17.4902
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_922_lociStitched	chr1	184491994	184492210	1	217	240.7968	52.92
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10409_lociStitched	chr8	141788717	141788933	1	217	193.1904	24.6456
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3393_lociStitched	chr14	76773329	76773545	1	217	190.6632	36.3096
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10906_lociStitched	chr9	133269525	133269741	1	217	166.644	23.9112
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10813_lociStitched	chr9	127539404	127539620	1	217	180.7488	33.1992
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_870_lociStitched	chr1	167820126	167820342	1	217	192.8664	13.4784
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2860_lociStitched	chr12	124546062	124546278	1	217	147.4848	19.8936
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9884_lociStitched	chr7	100570023	100570239	1	217	197.7912	28.8792
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2040_lociStitched	chr11	73866945	73867161	1	217	166.212	26.5032
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2420_lociStitched	chr12	46555700	46555916	1	217	157.248	35.2296
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10645_lociStitched	chr9	89388060	89388275	1	216	161.465	37.625
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5803_lociStitched	chr19	49870155	49870370	1	216	181.632	9.4815
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9803_lociStitched	chr7	76117735	76117950	1	216	151.0375	7.138
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2109_lociStitched	chr11	108115651	108115866	1	216	205.1745	46.44
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4460_lociStitched	chr17	19672247	19672462	1	216	189.5655	41.2155
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2118_lociStitched	chr11	110357809	110358024	1	216	184.1045	33.5615
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6955_lociStitched	chr20	50224974	50225189	1	216	179.482	19.823
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10574_lociStitched	chr9	37424987	37425202	1	216	144.9745	19.436
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6190_lociStitched	chr2	62304498	62304712	1	215	230.8632	27.9912
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10535_lociStitched	chr9	34222375	34222589	1	215	178.0908	21.721
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6535_lociStitched	chr2	196268371	196268585	1	215	148.6016	6.7196
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4373_lociStitched	chr17	8139151	8139365	1	215	282.6726	58.8286
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4636_lociStitched	chr17	45488219	45488433	1	215	175.5228	35.1174
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5322_lociStitched	chr19	6723414	6723628	1	215	163.2392	22.1704
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1605_lociStitched	chr10	115001552	115001766	1	215	167.4122	35.4812
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9506_lociStitched	chr6	155261270	155261484	1	215	158.146	38.9052
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6954_lociStitched	chr20	50194905	50195119	1	215	191.0592	23.1976
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7123_lociStitched	chr21	44370671	44370885	1	215	150.5918	6.9978
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_974_lociStitched	chr1	205249677	205249891	1	215	180.7658	18.6608
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6096_lociStitched	chr2	43179172	43179386	1	215	207.6228	20.223
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4499_lociStitched	chr17	30600460	30600674	1	215	205.5898	9.309
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9642_lociStitched	chr7	21618187	21618401	1	215	158.3172	0.0
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10235_lociStitched	chr8	71831582	71831795	1	214	213.0639	19.4682
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7319_lociStitched	chr22	41288562	41288775	1	214	155.2557	9.8619
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9369_lociStitched	chr6	111113486	111113699	1	214	240.4344	42.4722
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1648_lociStitched	chr10	128009494	128009707	1	214	181.9446	13.5468
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1242_lociStitched	chr10	35153489	35153702	1	214	164.2017	29.6283
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5348_lociStitched	chr19	8424370	8424583	1	214	176.5983	15.2934
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8954_lociStitched	chr6	12008797	12009010	1	214	204.7782	4.1322
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_863_lociStitched	chr1	166866337	166866550	1	214	134.19	8.8821
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9452_lociStitched	chr6	136647418	136647630	1	213	161.0564	13.6952
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3608_lociStitched	chr15	58332641	58332853	1	213	175.1332	13.3984
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4457_lociStitched	chr17	19645974	19646186	1	213	170.4268	12.0204
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8730_lociStitched	chr5	147208375	147208587	1	213	181.0904	14.4584
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6414_lociStitched	chr2	130391551	130391763	1	213	173.1828	7.738
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2937_lociStitched	chr13	26169135	26169347	1	213	177.8256	15.8576
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7787_lociStitched	chr3	132670032	132670243	1	212	165.2763	9.8537
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2971_lociStitched	chr13	33509392	33509603	1	212	183.148	20.8679
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6537_lociStitched	chr2	197136925	197137136	1	212	191.2715	17.2809
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4794_lociStitched	chr17	64385578	64385789	1	212	174.7291	25.8475
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3686_lociStitched	chr15	72237868	72238079	1	212	201.9059	18.6102
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2235_lociStitched	chr11	126432071	126432282	1	212	160.571	24.4971
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5626_lociStitched	chr19	40404019	40404230	1	212	169.6651	24.2228
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1543_lociStitched	chr10	102602148	102602359	1	212	217.0135	41.2927
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4301_lociStitched	chr17	3803288	3803499	1	212	180.827	13.1453
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2374_lociStitched	chr12	26524070	26524281	1	212	231.7624	46.7576
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7229_lociStitched	chr22	31627823	31628034	1	212	173.1888	31.1014
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7069_lociStitched	chr21	33655784	33655995	1	212	188.9716	13.4829
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6037_lociStitched	chr2	27954286	27954497	1	212	203.2141	36.3764
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_103_lociStitched	chr1	13543658	13543869	1	212	166.3946	15.8883
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2730_lociStitched	chr12	111775331	111775542	1	212	179.7298	21.0156
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2382_lociStitched	chr12	27549664	27549874	1	211	202.44	25.473
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10391_lociStitched	chr8	133526310	133526520	1	211	181.734	34.293
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_854_lociStitched	chr1	164713579	164713789	1	211	162.981	27.657
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9675_lociStitched	chr7	32998615	32998825	1	211	240.555	35.952
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10170_lociStitched	chr8	39990725	39990935	1	211	166.467	12.894
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6203_lociStitched	chr2	64730894	64731104	1	211	167.034	25.662
