#ENCFF000VHВ_peaks Enhancers
#Created from /mnt/vdb/ROSE/cells/ENCFF000VHВ_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ENCFF000VHD_sorted.bam
#Using cutoff of 15740.7624 for Super-Enhancers
#Created on Sep 12 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF000VHD_sorted.bam	ENCFF000VHL_sorted.bam	enhancerRank	isSuper
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2486_lociStitched	chr16	2162581	2162859	1	279	379.9148	15.2622	1767	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3214_lociStitched	chr19	15836216	15836533	1	318	392.4777	27.8643	1768	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2590_lociStitched	chr16	30633874	30634164	1	291	372.824	8.294	1769	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5290_lociStitched	chr5	103444799	103445075	1	277	387.2004	22.7148	1770	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6888_lociStitched	chr9	130051515	130051800	1	286	373.35	8.9205	1771	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_673_lociStitched	chr1	228490174	228490484	1	311	364.374	0	1772	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3671_lociStitched	chr2	137975082	137975431	1	350	363.9023	0	1773	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5145_lociStitched	chr5	15008917	15009225	1	309	380.5032	16.7552	1774	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1039_lociStitched	chr10	99779436	99779740	1	305	386.5056	22.7696	1775	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_443_lociStitched	chr1	153123262	153123573	1	312	366.047	2.6746	1776	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4630_lociStitched	chr3	48267906	48268297	1	392	363.63	0.391	1777	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6764_lociStitched	chr9	109345039	109345331	1	293	401.5876	38.5732	1778	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1004_lociStitched	chr10	79238823	79239104	1	282	362.771	0	1779	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2288_lociStitched	chr15	71096348	71096625	1	278	432.7017	71.2721	1780	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5093_lociStitched	chr4	140150408	140150663	1	256	398.4375	37.0515	1781	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1367_lociStitched	chr12	3215490	3215854	1	365	405.6416	45.7548	1782	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3935_lociStitched	chr2	235444708	235444978	1	271	407.97	48.627	1783	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2607_lociStitched	chr16	66278449	66278720	1	272	359.2647	0	1784	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1003_lociStitched	chr10	78974407	78974783	1	377	358.8544	0	1785	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5592_lociStitched	chr6	37059902	37060195	1	294	363.9939	5.567	1786	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_430_lociStitched	chr1	151606192	151606463	1	272	360.4029	2.2764	1787	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4492_lociStitched	chr21	45421139	45421377	1	239	402.339	44.6012	1788	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1403_lociStitched	chr12	14260101	14260457	1	357	382.4864	25.5964	1789	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_863_lociStitched	chr10	12333373	12333658	1	286	356.877	0	1790	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1364_lociStitched	chr11	129316378	129316688	1	311	356.624	0	1791	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5713_lociStitched	chr6	140463358	140463693	1	336	356.373	0	1792	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2473_lociStitched	chr16	1272324	1272563	1	240	385.1963	28.9907	1793	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5637_lociStitched	chr6	82365923	82366279	1	357	375.9004	19.8292	1794	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3924_lociStitched	chr2	231620557	231620799	1	243	401.1392	45.133	1795	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2818_lociStitched	chr17	7835964	7836276	1	313	357.708	2.5584	1796	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6107_lociStitched	chr8	71722	72008	1	287	391.2766	36.4364	1797	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2403_lociStitched	chr15	95173850	95174133	1	284	354.599	0	1798	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4421_lociStitched	chr21	38965918	38966160	1	243	382.6746	28.2656	1799	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6277_lociStitched	chr8	93990796	93991036	1	241	399.672	45.816	1800	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2493	chr16	3009337	3009575	1	239	397.9598	45.339	1801	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6160_lociStitched	chr8	58234748	58235080	1	333	352.5176	0	1802	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5115_lociStitched	chr4	147760607	147760849	1	243	380.3998	28.1204	1803	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6693_lociStitched	chr9	91312337	91312654	1	318	367.1494	15.4062	1804	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_429_lociStitched	chr1	151547714	151547964	1	251	383.95	32.275	1805	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2405_lociStitched	chr15	95265049	95265329	1	281	364.812	13.524	1806	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3591_lociStitched	chr2	85418589	85418894	1	306	437.187	86.071	1807	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3770_lociStitched	chr2	181894284	181894624	1	341	350.71	0	1808	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3837_lociStitched	chr2	215238118	215238418	1	301	375.99	26.25	1809	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3291_lociStitched	chr19	44742698	44742945	1	248	428.7179	81.1148	1810	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3513_lociStitched	chr2	43425704	43426020	1	317	347.8528	0.2528	1811	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2563_lociStitched	chr16	28324255	28324498	1	244	402.5052	54.918	1812	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3692_lociStitched	chr2	149169260	149169583	1	324	366.5727	19.4123	1813	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5546_lociStitched	chr6	26295629	26295924	1	296	393.766	46.8755	1814	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3637_lociStitched	chr2	102541742	102542056	1	315	346.4676	0	1815	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3604_lociStitched	chr2	87486293	87486584	1	292	407.1672	61.5465	1816	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2803_lociStitched	chr17	3959926	3960197	1	272	403.0041	58.6173	1817	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3084_lociStitched	chr17	75393431	75393677	1	247	440.2662	96.4566	1818	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_310_lociStitched	chr1	117013686	117013961	1	276	389.4	46.09	1819	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_316_lociStitched	chr1	117541462	117541738	1	277	356.3436	13.0548	1820	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4468_lociStitched	chr21	40507810	40508064	1	255	379.1458	36.2458	1821	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3470_lociStitched	chr2	20618335	20618597	1	263	369.1842	26.331	1822	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4339_lociStitched	chr20	59925478	59925761	1	284	382.899	40.1294	1823	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_986_lociStitched	chr10	73626145	73626491	1	347	374.545	31.8666	1824	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4026_lociStitched	chr20	25750709	25751011	1	303	408.455	66.3192	1825	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1252_lociStitched	chr11	67026962	67027212	1	251	385.75	44.15	1826	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_122_lociStitched	chr1	41881809	41882153	1	345	341.5576	0	1827	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4848_lociStitched	chr3	150497627	150497937	1	311	340.783	0	1828	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2251_lociStitched	chr15	58468088	58468403	1	316	340.326	0	1829	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6078_lociStitched	chr7	149144228	149144540	1	313	340.2048	0	1830	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4602_lociStitched	chr3	18842767	18843063	1	297	387.7896	47.8336	1831	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5835_lociStitched	chr7	7762364	7762686	1	323	345.3772	6.0214	1832	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3925_lociStitched	chr2	231643553	231643840	1	288	339.3201	0	1833	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2495	chr16	3010249	3010485	1	237	340.2884	1.6048	1834	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3353_lociStitched	chr19	50658622	50658889	1	268	357.5931	19.4109	1835	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4942_lociStitched	chr3	179673389	179673695	1	307	389.3544	51.2244	1836	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1952_lociStitched	chr14	43780184	43780456	1	273	364.2624	26.248	1837	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5593_lociStitched	chr6	37134991	37135317	1	327	356.7092	19.1688	1838	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1727_lociStitched	chr12	110345720	110346042	1	323	337.1662	0	1839	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1159_lociStitched	chr11	38460550	38460876	1	327	379.7248	42.6082	1840	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2508_lociStitched	chr16	4290833	4291084	1	252	386.4898	49.4219	1841	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6659_lociStitched	chr9	83219513	83219746	1	234	389.576	52.6347	1842	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1759_lociStitched	chr12	120926066	120926332	1	267	392.1372	55.6472	1843	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3367_lociStitched	chr19	56314702	56315043	1	342	386.0802	50.1611	1844	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3249_lociStitched	chr19	36128421	36128709	1	289	346.464	10.7136	1845	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1126_lociStitched	chr11	20031289	20031583	1	295	369.5874	34.0158	1846	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2023_lociStitched	chr14	67478107	67478403	1	297	352.5656	17.8192	1847	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6105_lociStitched	chr7	158853125	158853409	1	285	342.8448	9.514	1848	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3383_lociStitched	chr2	9830781	9831033	1	253	433.0872	99.9432	1849	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1099_lociStitched	chr11	1782585	1782875	1	291	344.317	11.252	1850	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_75_lociStitched	chr1	27009316	27009622	1	307	332.9586	0	1851	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3769_lociStitched	chr2	181742522	181742842	1	321	344.288	11.776	1852	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1416_lociStitched	chr12	19432148	19432456	1	309	368.368	36.0976	1853	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4763_lociStitched	chr3	127738497	127738778	1	282	351.7558	20.0915	1854	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5149_lociStitched	chr5	20972776	20973036	1	261	376.896	46.15	1855	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5608_lociStitched	chr6	43911054	43911344	1	291	330.629	0	1856	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3703_lociStitched	chr2	157825534	157825791	1	258	342.581	12.0019	1857	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_7004_lociStitched	chrX	131762994	131763265	1	272	355.0371	24.661	1858	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1207_lociStitched	chr11	63869564	63869855	1	292	358.9194	28.6053	1859	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1095_lociStitched	chr10	131998200	131998488	1	289	356.7744	26.5824	1860	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5646_lociStitched	chr6	100492693	100492955	1	263	351.8136	21.6936	1861	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6047_lociStitched	chr7	129865361	129865643	1	283	329.7426	0	1862	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2506_lociStitched	chr16	4183457	4183709	1	253	388.7352	59.0184	1863	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5176_lociStitched	chr5	56029487	56029747	1	261	362.154	32.76	1864	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2118_lociStitched	chr14	91754639	91755001	1	363	329.1666	0	1865	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3560_lociStitched	chr2	67848588	67848899	1	312	339.0211	10.263	1866	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6113_lociStitched	chr8	17540924	17541228	1	305	328.7152	0	1867	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6176_lociStitched	chr8	66714789	66715075	1	287	328.5854	0	1868	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4563_lociStitched	chr22	45919963	45920222	1	260	351.0745	22.5589	1869	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1337_lociStitched	chr11	96272123	96272412	1	290	328.1306	0	1870	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6181_lociStitched	chr8	68623230	68623530	1	301	327.78	0	1871	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3505_lociStitched	chr2	38691354	38691613	1	260	327.635	0	1872	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_7009_lociStitched	chrX	152895167	152895400	1	234	345.9817	18.4769	1873	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3783_lociStitched	chr2	189522622	189522946	1	325	341.4312	13.932	1874	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1892_lociStitched	chr13	52211811	52212068	1	258	327.3152	0	1875	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3742_lociStitched	chr2	163777816	163778200	1	385	367.9872	40.9344	1876	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3495_lociStitched	chr2	28682842	28683083	1	242	338.0025	11.3752	1877	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6819_lociStitched	chr9	125594010	125594291	1	282	354.2005	27.5942	1878	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6281_lociStitched	chr8	94447548	94447840	1	293	332.0916	5.7524	1879	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3656_lociStitched	chr2	129059307	129059599	1	293	334.0772	7.9132	1880	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1515	chr12	52239796	52240040	1	245	368.1472	41.9924	1881	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6621_lociStitched	chr9	38047394	38047654	1	261	378.69	52.91	1882	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_112_lociStitched	chr1	41354415	41354690	1	276	348.1225	22.77	1883	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2870_lociStitched	chr17	43361291	43361573	1	283	324.5256	0	1884	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6407_lociStitched	chr8	108583909	108584184	1	276	405.7625	82.2525	1885	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5152_lociStitched	chr5	34245604	34245865	1	262	345.7206	22.7853	1886	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5847_lociStitched	chr7	12943967	12944270	1	304	322.1496	0	1887	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4637_lociStitched	chr3	50264216	50264498	1	283	354.9816	34.1502	1888	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4999_lociStitched	chr4	24763167	24763480	1	314	344.2061	23.5689	1889	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1092_lociStitched	chr10	125036890	125037168	1	279	320.5896	0	1890	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_626_lociStitched	chr1	204320161	204320416	1	256	363.0435	42.6105	1891	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_669_lociStitched	chr1	224455296	224455607	1	312	360.1069	39.8391	1892	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_356_lociStitched	chr1	147538675	147538931	1	257	391.5264	72.064	1893	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2367_lociStitched	chr15	89784496	89784753	1	258	359.543	40.9144	1894	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5291_lociStitched	chr5	104062016	104062311	1	296	332.6715	14.455	1895	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1575_lociStitched	chr12	53982771	53983046	1	276	372.735	55.33	1896	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4816_lociStitched	chr3	141367893	141368142	1	250	366.7023	49.5012	1897	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6665_lociStitched	chr9	88198416	88198715	1	300	326.7173	9.9268	1898	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3212_lociStitched	chr19	14553734	14554024	1	291	341.939	25.317	1899	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2478_lociStitched	chr16	1645552	1645794	1	243	409.706	93.0974	1900	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2801_lociStitched	chr17	2375265	2375571	1	307	315.4554	0	1901	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4974_lociStitched	chr3	196793712	196793993	1	282	337.0595	21.6932	1902	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4022_lociStitched	chr20	24930740	24931010	1	271	357.075	41.985	1903	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2871_lociStitched	chr17	45468165	45468418	1	254	386.0274	71.1942	1904	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5057_lociStitched	chr4	90174356	90174614	1	259	314.8116	0	1905	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3152_lociStitched	chr18	13983056	13983298	1	243	324.0138	9.7768	1906	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_988_lociStitched	chr10	73888119	73888366	1	248	314.4063	0.2717	1907	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_646_lociStitched	chr1	207823201	207823508	1	308	345.8662	32.6034	1908	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5061_lociStitched	chr4	100494130	100494412	1	283	313.1328	0	1909	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5510_lociStitched	chr6	25173502	25173846	1	345	312.6616	0	1910	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5162_lociStitched	chr5	40775863	40776168	1	306	311.7405	0	1911	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5975_lociStitched	chr7	100803241	100803506	1	266	347.5475	35.9075	1912	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5944_lociStitched	chr7	77006599	77006890	1	292	334.0098	22.3779	1913	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5452_lociStitched	chr5	177390073	177390322	1	250	395.9598	84.5853	1914	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2087_lociStitched	chr14	76962285	76962551	1	267	334.1758	22.9026	1915	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2684_lociStitched	chr16	82329300	82329559	1	260	310.6187	0	1916	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3753_lociStitched	chr2	173045096	173045407	1	312	312.8971	2.6746	1917	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1624_lociStitched	chr12	63901201	63901434	1	234	335.9394	26.1193	1918	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3898_lociStitched	chr2	224485132	224485372	1	241	335.52	25.776	1919	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2503_lociStitched	chr16	3167024	3167269	1	246	339.815	30.2085	1920	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3665_lociStitched	chr2	135073932	135074196	1	265	360.9936	51.4272	1921	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4614_lociStitched	chr3	33482647	33482953	1	307	350.8902	41.3406	1922	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5655_lociStitched	chr6	110039819	110040121	1	303	318.61	9.362	1923	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6613_lociStitched	chr9	35518738	35519057	1	320	310.1637	0.9251	1924	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_735_lociStitched	chr10	4279174	4279476	1	303	364.061	54.9942	1925	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1984_lociStitched	chr14	57057445	57057701	1	257	397.5168	88.6016	1926	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1905_lociStitched	chr14	23130398	23130710	1	313	326.2584	17.4096	1927	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4997_lociStitched	chr4	16360516	16360819	1	304	308.454	0	1928	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1362_lociStitched	chr11	120317349	120317645	1	297	340.252	31.82	1929	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4050_lociStitched	chr20	44204803	44205109	1	307	344.0664	35.955	1930	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_680_lociStitched	chr1	233113368	233113696	1	329	307.7952	0	1931	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1121_lociStitched	chr11	18383972	18384234	1	263	310.077	3.3536	1932	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5892_lociStitched	chr7	43943772	43944046	1	275	343.322	36.6338	1933	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4760_lociStitched	chr3	125062021	125062289	1	269	344.8356	38.2436	1934	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6676_lociStitched	chr9	89436506	89436742	1	237	306.2336	0	1935	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2618_lociStitched	chr16	68658472	68658724	1	253	377.8236	71.6688	1936	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2522_lociStitched	chr16	11303143	11303396	1	254	353.3145	47.4881	1937	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3541_lociStitched	chr2	55779342	55779656	1	315	305.7732	0	1938	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_21_lociStitched	chr1	9162648	9162953	1	306	309.6665	4.026	1939	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6069_lociStitched	chr7	139772121	139772391	1	271	315.36	10.314	1940	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5716_lociStitched	chr6	142361197	142361509	1	313	321.6408	16.8792	1941	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3354_lociStitched	chr19	51043808	51044077	1	270	346.4182	42.1254	1942	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5895_lociStitched	chr7	44618392	44618662	1	271	323.892	19.683	1943	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_796_lociStitched	chr10	8703357	8703639	1	283	304.1088	0	1944	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5967_lociStitched	chr7	92933687	92933979	1	293	303.534	0	1945	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6972_lociStitched	chrX	48704774	48705032	1	259	322.1904	19.092	1946	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3130_lociStitched	chr18	2385842	2386135	1	294	303.0792	0	1947	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_864_lociStitched	chr10	13152731	13153049	1	319	302.9586	0	1948	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3213_lociStitched	chr19	15130024	15130315	1	292	344.835	42.3987	1949	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4860_lociStitched	chr3	155270551	155270818	1	268	363.8676	61.5435	1950	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1680_lociStitched	chr12	92080208	92080478	1	271	305.181	2.943	1951	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5839_lociStitched	chr7	7997556	7997812	1	257	305.9968	3.8912	1952	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4426_lociStitched	chr21	39563557	39563811	1	255	301.1678	0	1953	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2527_lociStitched	chr16	11611977	11612245	1	269	387.6888	86.8052	1954	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1066_lociStitched	chr10	110407934	110408174	1	241	309.576	8.976	1955	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2220_lociStitched	chr15	48979037	48979315	1	279	300.2122	0	1956	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4695_lociStitched	chr3	87333848	87334160	1	313	325.1976	26.6448	1957	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5158_lociStitched	chr5	38832034	38832281	1	248	303.4889	4.9647	1958	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1093_lociStitched	chr10	125065107	125065364	1	258	298.2485	0	1959	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5841_lociStitched	chr7	8304141	8304385	1	245	339.5992	41.8704	1960	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5388_lociStitched	chr5	146027296	146027565	1	270	365.8669	68.2453	1961	0
